0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,1,1,1,48,0,0,0,1,0,0,0,0,0,29.9,1388.75,0,1,0,1,0,0,0,1,0,0
0,0,0,0,61,1,1,1,1,1,1,1,1,0,89.65,5308.7,0,0,1,0,0,1,0,1,0,0
0,0,1,1,35,0,0,1,0,0,1,1,0,1,46.35,1662.05,0,0,1,0,1,0,0,1,0,0
0,0,0,0,69,1,0,1,0,1,1,1,1,1,82.45,5555.3,0,0,1,0,1,0,0,1,0,0
0,0,0,0,61,1,1,1,1,1,1,1,1,1,118.6,7365.7,0,1,0,0,0,1,0,0,1,0
1,1,0,0,35,1,1,0,0,1,0,1,1,1,99.05,3395.8,1,0,0,0,0,1,0,0,1,0
0,0,0,0,13,1,1,1,0,0,0,0,0,1,80.0,1029.35,1,0,0,0,1,0,0,0,1,0
0,0,1,0,4,0,0,1,0,0,0,0,0,1,29.05,129.6,1,0,0,0,0,1,0,1,0,0
1,0,0,0,12,1,1,0,1,1,0,1,1,1,106.7,1253.9,1,0,0,0,0,1,0,0,1,0
1,0,1,0,3,1,1,0,0,0,1,0,0,1,79.65,251.75,1,0,0,1,0,0,0,0,1,0
0,0,1,0,65,1,0,0,0,0,0,0,0,0,19.35,1319.95,0,0,1,1,0,0,0,0,0,1
0,0,0,0,7,1,0,0,0,0,0,1,0,1,79.0,522.95,1,0,0,0,0,1,0,0,1,0
0,0,0,0,1,1,1,0,0,0,0,0,0,1,75.1,75.1,1,0,0,0,0,1,0,0,1,0
0,0,1,0,59,1,1,0,0,1,1,1,0,0,93.35,5386.5,1,0,0,0,0,1,0,0,1,0
0,0,1,0,71,1,1,1,1,0,0,1,0,0,95.65,6856.95,0,1,0,0,0,0,1,0,1,0
1,0,1,1,33,1,0,0,0,0,0,0,0,0,20.6,690.25,0,1,0,0,0,0,1,0,0,1
1,0,0,0,26,1,1,0,0,0,1,0,0,1,80.5,2088.8,1,0,0,0,0,1,0,0,1,0
0,0,1,1,4,1,0,0,0,0,0,0,0,0,20.85,62.9,1,0,0,0,0,0,1,0,0,1
1,0,1,0,38,1,1,1,0,0,0,1,0,0,91.7,3479.05,1,0,0,1,0,0,0,0,1,0
0,0,1,1,14,1,0,0,0,0,0,0,0,1,19.5,272,0,1,0,0,0,0,1,0,0,1
1,0,0,0,7,1,0,0,0,0,0,0,0,0,43.9,278.4,1,0,0,0,0,0,1,1,0,0
1,0,1,1,2,1,0,0,0,0,0,1,1,1,89.55,185.55,1,0,0,1,0,0,0,0,1,0
0,0,1,1,48,1,0,0,0,0,0,0,0,0,20.0,935.9,0,0,1,0,0,0,1,0,0,1
0,1,1,0,20,1,1,0,0,1,0,1,0,0,90.8,1951,1,0,0,0,0,1,0,0,1,0
1,0,0,1,27,1,0,0,0,0,0,0,0,0,19.15,537.35,1,0,0,0,0,0,1,0,0,1
1,0,0,0,38,1,0,0,0,1,1,0,1,1,62.3,2354.8,0,1,0,0,0,0,1,1,0,0
1,1,0,0,15,1,0,0,1,0,0,0,0,1,74.4,1074.3,1,0,0,0,0,1,0,0,1,0
1,1,1,0,37,1,0,0,0,0,0,0,0,1,72.25,2575.45,1,0,0,1,0,0,0,0,1,0
1,0,0,0,52,1,0,1,0,1,0,0,0,0,53.75,2790.65,0,1,0,0,0,1,0,1,0,0
0,0,1,0,18,1,0,0,0,1,0,1,1,1,95.95,1745.5,1,0,0,0,1,0,0,0,1,0
0,0,1,1,68,1,1,1,0,1,1,1,1,0,111.75,7511.3,0,0,1,0,1,0,0,0,1,0
1,0,0,0,72,1,1,1,1,1,1,0,0,0,69.65,4908.25,0,0,1,1,0,0,0,1,0,0
1,1,1,1,60,1,1,1,1,0,0,0,1,1,93.25,5774.55,1,0,0,0,0,1,0,0,1,0
0,1,0,0,7,1,0,0,1,1,0,1,0,1,64.95,493.65,1,0,0,0,0,1,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.05,20.05,1,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.1,20.1,1,0,0,0,0,0,1,0,0,1
1,0,1,1,61,0,0,1,0,1,0,0,0,0,33.6,2117.2,1,0,0,1,0,0,0,1,0,0
1,0,0,0,11,0,0,0,1,0,1,0,0,1,35.65,425.1,1,0,0,0,0,1,0,1,0,0
0,0,0,0,68,1,0,0,0,0,0,0,0,0,20.5,1424.9,0,0,1,0,1,0,0,0,0,1
0,0,1,1,58,1,0,0,0,0,0,0,0,1,44.1,2413.05,0,1,0,0,0,0,1,1,0,0
1,0,1,0,10,1,1,0,0,0,0,1,0,1,85.6,813.85,1,0,0,0,0,1,0,0,1,0
0,0,0,0,5,1,1,1,0,0,0,0,0,1,53.8,283.95,1,0,0,0,0,1,0,1,0,0
1,1,0,0,47,1,0,1,0,0,0,0,1,0,85.5,4042.3,1,0,0,0,0,0,1,0,1,0
0,0,1,0,48,0,0,1,0,1,0,0,1,1,45.3,2145,1,0,0,1,0,0,0,1,0,0
1,0,0,0,37,1,1,0,0,0,1,1,1,0,98.8,3475.55,1,0,0,1,0,0,0,0,1,0
1,0,0,0,67,1,0,0,0,0,0,0,0,0,19.95,1311.75,0,0,1,1,0,0,0,0,0,1
1,0,0,0,33,1,1,0,1,0,0,0,0,1,54.65,1665.2,1,0,0,1,0,0,0,1,0,0
1,0,0,0,66,1,1,1,1,1,1,0,0,0,68.75,4447.55,0,0,1,1,0,0,0,1,0,0
1,0,0,1,28,1,0,1,0,0,0,0,0,1,74.9,2068.55,1,0,0,1,0,0,0,0,1,0
0,0,0,0,10,1,0,1,0,0,0,1,0,1,84.7,832.05,1,0,0,0,0,0,1,0,1,0
1,0,0,0,61,1,1,1,1,1,0,1,1,1,107.75,6521.9,0,1,0,0,0,1,0,0,1,0
1,0,0,0,31,1,0,0,0,1,1,1,1,0,99.45,3109.9,0,0,1,1,0,0,0,0,1,0
1,0,1,0,8,1,1,0,0,0,0,0,1,1,85.65,659.45,1,0,0,1,0,0,0,0,1,0
0,1,1,0,72,1,1,0,0,0,0,0,0,0,24.3,1778.7,0,0,1,1,0,0,0,0,0,1
0,0,1,1,4,1,0,0,0,0,0,0,0,0,20.35,76.35,1,0,0,0,0,0,1,0,0,1
0,0,1,0,64,1,0,0,0,0,0,0,0,0,19.45,1225.65,0,0,1,0,1,0,0,0,0,1
1,0,1,0,1,1,0,0,0,0,0,0,0,0,44.7,44.7,1,0,0,0,1,0,0,1,0,0
0,1,1,1,70,1,1,0,1,1,1,1,1,1,107.9,7475.85,0,1,0,0,0,1,0,0,1,0
1,1,1,0,57,1,1,0,1,0,0,0,1,1,89.85,4925.35,1,0,0,0,0,1,0,0,1,0
0,0,1,1,5,0,0,0,0,0,0,0,0,0,25.05,125.5,1,0,0,0,0,0,1,1,0,0
1,0,1,0,72,1,1,0,1,1,0,1,1,1,106.3,7565.35,0,0,1,1,0,0,0,0,1,0
0,0,1,1,45,1,1,0,0,0,0,0,0,1,25.9,1216.6,0,1,0,0,1,0,0,0,0,1
1,0,0,1,38,1,1,0,1,0,0,0,0,1,81.85,3141.7,1,0,0,0,0,0,1,0,1,0
0,0,1,1,33,1,0,0,0,0,0,0,0,0,20.1,579.4,0,1,0,0,0,0,1,0,0,1
0,1,1,0,66,0,0,0,1,1,0,1,0,0,45.55,3027.25,0,1,0,1,0,0,0,1,0,0
1,0,1,1,71,1,1,1,1,1,1,1,1,1,116.05,8297.5,0,0,1,1,0,0,0,0,1,0
1,0,0,0,17,1,0,0,0,0,0,0,0,1,19.65,351.55,0,1,0,1,0,0,0,0,0,1
1,0,0,0,18,0,0,0,1,1,0,0,0,1,33.5,600,1,0,0,0,1,0,0,1,0,0
1,0,0,0,40,1,1,0,0,1,1,1,1,0,104.8,4131.95,1,0,0,1,0,0,0,0,1,0
0,0,1,1,5,0,0,0,1,0,1,0,0,0,34.25,163.55,1,0,0,0,0,1,0,1,0,0
0,0,1,0,1,1,0,0,0,0,0,1,0,0,78.8,78.8,1,0,0,0,0,1,0,0,1,0
0,0,0,0,6,1,0,1,1,0,0,0,0,0,55.15,322.9,1,0,0,0,0,0,1,1,0,0
1,0,1,1,17,1,1,1,0,1,0,1,0,1,70.35,1201.65,0,1,0,1,0,0,0,1,0,0
0,0,0,0,42,1,0,1,0,1,0,0,0,0,54.55,2455.05,1,0,0,0,1,0,0,1,0,0
1,0,1,1,72,1,1,0,1,1,0,1,1,1,103.4,7372.65,0,0,1,0,0,1,0,0,1,0
0,1,0,0,3,1,0,0,0,0,0,0,0,1,70.4,204.7,1,0,0,0,0,1,0,0,1,0
1,0,1,0,72,1,1,0,1,0,0,1,1,1,99.4,7285.7,0,0,1,0,0,1,0,0,1,0
1,1,0,1,56,1,0,1,0,0,0,1,1,0,94.8,5264.3,0,1,0,0,1,0,0,0,1,0
1,1,1,0,11,1,0,0,0,0,0,0,0,0,19.95,214.75,1,0,0,0,0,0,1,0,0,1
1,0,0,0,62,1,0,0,1,1,1,1,1,1,80.4,4981.15,1,0,0,1,0,0,0,1,0,0
1,0,0,1,53,1,0,1,1,1,0,0,1,0,95.95,5036.9,0,1,0,0,0,1,0,0,1,0
0,0,0,0,49,1,0,0,0,1,1,1,1,0,100.65,4917.75,0,0,1,0,1,0,0,0,1,0
0,0,0,0,1,1,1,0,0,0,0,0,0,1,74.5,74.5,1,0,0,0,0,1,0,0,1,0
0,0,0,0,45,1,0,1,1,0,1,0,0,1,62.55,2796.45,0,1,0,0,1,0,0,1,0,0
0,0,1,1,26,1,0,0,0,0,0,1,1,1,90.8,2361.8,1,0,0,0,0,1,0,0,1,0
1,0,0,0,10,1,0,0,0,0,0,0,0,0,20.0,198.7,1,0,0,0,1,0,0,0,0,1
1,0,0,0,54,1,1,1,0,1,1,1,1,0,87.1,4735.2,0,0,1,1,0,0,0,1,0,0
1,0,1,1,23,1,0,0,0,0,0,0,0,1,20.0,445.3,0,1,0,0,1,0,0,0,0,1
1,1,0,0,1,1,1,0,0,0,0,0,0,1,73.65,73.65,1,0,0,0,0,1,0,0,1,0
1,1,0,0,51,1,1,0,0,0,0,0,0,0,25.0,1260.7,0,1,0,1,0,0,0,0,0,1
0,0,0,1,41,1,0,0,0,0,0,0,0,0,45.2,1841.9,1,0,0,1,0,0,0,1,0,0
0,1,0,0,8,1,0,0,0,1,0,1,1,1,94.45,742.95,1,0,0,0,1,0,0,0,1,0
1,1,0,0,18,1,1,1,1,0,0,0,0,1,58.4,964.9,1,0,0,0,1,0,0,1,0,0
0,1,1,0,26,1,1,0,1,1,0,0,1,1,93.85,2381.55,1,0,0,0,0,1,0,0,1,0
1,1,1,0,55,1,1,0,0,0,0,0,0,1,74.0,4052.4,1,0,0,0,0,1,0,0,1,0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,19.7,117.8,0,1,0,0,0,0,1,0,0,1
0,0,1,1,12,1,1,0,0,0,0,0,0,0,25.25,274.7,0,0,1,0,1,0,0,0,0,1
1,0,1,0,12,1,0,0,1,0,0,0,1,1,85.05,999.8,1,0,0,0,1,0,0,0,1,0
0,0,0,0,10,0,0,1,1,1,0,0,0,0,40.7,449.3,1,0,0,1,0,0,0,1,0,0
1,0,0,0,6,0,0,0,1,0,0,0,0,1,30.5,208.7,1,0,0,0,1,0,0,1,0,0
0,1,1,0,38,1,1,1,1,0,0,0,1,0,95.0,3591.25,0,1,0,0,1,0,0,0,1,0
0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.9,273,1,0,0,1,0,0,0,0,1,0
0,1,0,0,71,1,1,1,1,1,1,1,1,0,89.85,6293.45,0,0,1,0,0,0,1,1,0,0
0,0,1,1,9,1,0,0,0,0,1,0,0,1,75.85,647.5,1,0,0,0,0,1,0,0,1,0
0,0,1,1,31,1,1,0,0,1,1,1,1,1,104.2,3243.45,1,0,0,0,0,1,0,0,1,0
1,0,1,1,51,1,1,0,0,0,0,0,0,1,24.95,1222.25,0,0,1,0,0,0,1,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.15,45.15,1,0,0,0,0,1,0,1,0,0
0,1,0,0,1,1,0,0,0,0,0,0,0,1,69.85,69.85,1,0,0,0,0,1,0,0,1,0
1,0,1,1,72,1,1,1,1,1,1,0,1,1,104.9,7537.5,0,1,0,0,1,0,0,0,1,0
1,0,0,0,18,1,0,0,0,0,0,0,0,0,19.0,348.8,1,0,0,0,0,1,0,0,0,1
1,0,1,0,71,1,1,0,1,1,1,1,1,1,113.15,7953.25,0,1,0,1,0,0,0,0,1,0
0,1,1,0,25,1,1,1,0,0,1,1,0,1,69.5,1752.65,1,0,0,0,1,0,0,1,0,0
0,1,0,0,6,1,1,0,1,0,0,1,1,1,98.25,560.6,1,0,0,0,0,1,0,0,1,0
0,1,1,0,22,1,1,0,0,0,0,0,0,0,25.6,548.8,0,1,0,1,0,0,0,0,0,1
1,0,1,1,72,1,1,1,1,1,1,0,0,0,69.85,5102.35,0,0,1,1,0,0,0,1,0,0
1,0,0,0,7,1,0,0,0,0,0,0,0,0,19.45,165.35,0,0,1,0,0,0,1,0,0,1
1,0,0,0,24,1,0,0,0,0,0,0,1,1,79.85,2001,1,0,0,0,1,0,0,0,1,0
1,0,0,0,20,1,0,0,0,0,0,0,0,0,70.55,1493.55,1,0,0,0,1,0,0,0,1,0
0,1,1,0,44,1,0,1,1,0,1,0,0,1,85.15,3670.5,1,0,0,0,0,1,0,0,1,0
0,0,0,0,15,1,0,1,1,1,1,1,1,0,84.45,1287.85,1,0,0,0,0,0,1,1,0,0
1,0,1,0,30,1,1,0,0,0,0,1,1,1,94.05,2866.45,1,0,0,0,1,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,1,0,0,0,0,0,1,0,0,1
0,0,1,1,72,1,1,1,0,1,1,1,1,0,84.7,5893.9,0,0,1,0,1,0,0,1,0,0
0,0,0,0,26,1,1,0,0,0,0,0,0,1,74.95,1834.95,1,0,0,1,0,0,0,0,1,0
0,1,1,0,58,1,1,0,1,0,0,1,1,1,97.8,5458.8,0,1,0,1,0,0,0,0,1,0
0,0,1,0,19,1,0,0,1,0,0,0,1,1,59.8,1130.85,1,0,0,0,0,0,1,1,0,0
1,1,1,1,34,1,1,0,1,1,1,1,1,1,108.9,3625.2,1,0,0,0,0,1,0,0,1,0
0,0,0,0,62,1,1,0,0,0,0,1,1,1,94.0,5757.2,0,1,0,1,0,0,0,0,1,0
0,1,0,0,3,1,0,0,0,0,0,0,0,1,70.3,235.5,1,0,0,0,0,1,0,0,1,0
1,0,0,0,51,1,1,0,0,0,0,0,0,1,24.6,1266.4,0,1,0,1,0,0,0,0,0,1
0,0,1,1,48,0,0,1,1,0,1,0,0,0,39.4,1978.65,0,0,1,0,0,0,1,1,0,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,20.05,20.05,1,0,0,0,0,0,1,0,0,1
0,0,0,0,14,1,0,0,0,0,0,1,1,1,89.8,1129.1,1,0,0,0,0,0,1,0,1,0
1,0,0,0,49,1,1,0,0,0,0,0,0,1,74.6,3720.35,1,0,0,1,0,0,0,0,1,0
1,1,1,0,25,1,1,1,0,0,0,0,1,1,89.05,2177.45,0,1,0,0,0,1,0,0,1,0
1,0,0,0,4,1,0,0,0,0,0,0,0,1,19.85,63,1,0,0,0,0,1,0,0,0,1
0,1,1,0,1,1,0,1,0,0,0,0,0,1,49.55,49.55,1,0,0,0,0,1,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.65,69.65,1,0,0,0,0,1,0,0,1,0
1,0,0,0,4,1,0,1,0,1,0,0,0,0,56.75,245.15,1,0,0,0,0,1,0,1,0,0
0,0,1,0,65,1,0,1,0,1,1,0,0,0,58.9,3857.1,0,0,1,0,1,0,0,1,0,0
1,0,1,1,31,1,0,0,0,1,1,0,0,0,54.35,1647,1,0,0,0,0,0,1,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,19.9,19.9,1,0,0,0,0,0,1,0,0,1
0,1,0,0,2,1,1,0,1,0,0,0,0,1,56.55,118.25,1,0,0,0,1,0,0,1,0,0
0,0,0,1,46,1,0,0,1,1,0,1,1,1,99.8,4391.25,1,0,0,0,0,1,0,0,1,0
0,1,0,0,56,1,1,0,1,1,0,1,1,0,104.75,5841.35,1,0,0,0,0,1,0,0,1,0
0,0,0,1,25,0,0,1,0,0,1,0,0,0,35.05,844.45,0,0,1,1,0,0,0,1,0,0
0,0,1,0,70,1,1,0,0,0,0,0,0,1,26.0,2006.95,0,0,1,1,0,0,0,0,0,1
1,1,1,0,13,1,1,1,1,0,0,0,1,0,93.8,1261,1,0,0,0,1,0,0,0,1,0
0,0,0,0,54,1,0,1,1,0,0,1,1,1,100.05,5299.65,0,1,0,0,1,0,0,0,1,0
1,0,1,1,68,1,0,1,1,0,1,1,1,0,82.85,5776.45,0,0,1,1,0,0,0,1,0,0
1,0,1,1,72,1,1,1,0,1,0,1,1,1,105.55,7542.25,0,0,1,1,0,0,0,0,1,0
1,0,0,0,34,0,0,0,0,0,0,0,0,1,25.05,852.7,1,0,0,1,0,0,0,1,0,0
1,0,0,0,15,1,1,1,0,0,0,1,1,1,99.7,1566.75,1,0,0,0,0,1,0,0,1,0
0,0,0,0,4,1,1,0,0,0,0,0,0,1,75.65,302.35,1,0,0,0,0,1,0,0,1,0
1,0,1,1,60,1,1,1,0,1,1,1,1,1,110.6,6586.85,0,0,1,0,0,1,0,0,1,0
0,0,0,0,60,1,0,0,0,0,0,0,0,0,19.85,1128.1,0,0,1,1,0,0,0,0,0,1
0,0,0,0,11,1,0,1,0,0,0,0,0,0,48.55,501,1,0,0,0,1,0,0,1,0,0
0,0,0,0,22,0,0,0,1,0,0,1,1,1,50.35,1098.85,1,0,0,0,0,1,0,1,0,0
1,0,0,1,3,1,0,0,0,0,1,1,1,0,70.7,225.65,1,0,0,0,0,0,1,1,0,0
1,0,0,0,27,1,0,0,0,0,0,0,0,1,69.05,1793.25,1,0,0,0,0,0,1,0,1,0
1,0,1,1,29,1,0,1,0,0,0,1,1,0,94.65,2649.15,1,0,0,0,1,0,0,0,1,0
0,0,1,1,39,1,0,0,0,0,0,0,0,0,19.75,757.95,0,0,1,0,0,0,1,0,0,1
0,1,0,0,66,1,1,0,1,0,0,0,0,1,80.45,5224.35,1,0,0,0,1,0,0,0,1,0
0,0,1,0,61,1,1,0,0,0,0,0,0,0,24.4,1417.9,0,0,1,0,0,0,1,0,0,1
0,0,0,0,54,1,0,0,0,0,0,0,0,1,20.5,1035.7,0,0,1,0,0,0,1,0,0,1
1,0,0,1,27,1,1,0,0,0,0,0,0,1,25.85,788.55,0,0,1,0,1,0,0,0,0,1
0,0,1,0,2,1,0,0,0,0,0,0,0,1,70.7,141.45,1,0,0,0,0,1,0,0,1,0
0,0,1,1,68,1,1,0,1,1,0,0,0,1,84.4,5746.75,0,0,1,0,1,0,0,0,1,0
0,1,0,0,16,1,1,0,0,0,0,1,1,1,96.4,1581.2,1,0,0,0,0,1,0,0,1,0
0,0,0,0,47,1,1,1,0,1,1,0,0,1,65.0,2879.9,0,0,1,0,0,0,1,1,0,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,19.75,39.3,1,0,0,0,0,0,1,0,0,1
0,0,0,0,65,1,0,1,1,0,1,0,0,1,59.6,3739.8,0,0,1,0,0,0,1,1,0,0
0,0,0,0,15,1,1,1,0,1,0,0,0,1,84.35,1302.65,1,0,0,0,1,0,0,0,1,0
0,0,0,1,48,1,0,0,0,0,0,0,0,0,19.95,936.7,0,1,0,0,0,0,1,0,0,1
1,1,0,0,31,1,1,0,0,1,1,1,0,1,96.6,2877.95,1,0,0,1,0,0,0,0,1,0
0,0,1,0,45,1,1,1,1,1,1,1,1,0,113.3,5032.25,0,1,0,0,0,0,1,0,1,0
1,0,1,1,62,1,1,1,1,0,0,1,1,1,105.5,6487.2,1,0,0,0,0,1,0,0,1,0
1,0,0,0,33,1,1,1,0,0,0,0,0,0,80.1,2603.3,0,1,0,1,0,0,0,0,1,0
0,0,1,1,23,1,0,1,1,0,1,0,0,1,57.75,1282.85,0,1,0,0,0,0,1,1,0,0
1,1,1,0,7,1,1,0,0,1,0,1,1,1,101.95,700.85,1,0,0,0,0,1,0,0,1,0
0,0,1,0,23,1,0,0,0,1,1,0,0,0,54.25,1221.55,1,0,0,0,0,1,0,1,0,0
1,1,0,0,71,1,1,0,1,0,1,1,1,0,105.75,7382.85,0,1,0,1,0,0,0,0,1,0
1,0,1,0,43,1,1,1,1,0,1,0,0,0,66.25,2907.35,1,0,0,1,0,0,0,1,0,0
0,0,0,0,58,1,0,0,0,0,1,1,1,1,95.3,5817.7,1,0,0,0,0,1,0,0,1,0
0,0,0,0,56,1,0,0,0,0,0,0,0,1,19.55,1080.55,0,0,1,1,0,0,0,0,0,1
1,0,0,0,7,1,0,0,0,1,1,1,0,0,64.3,445.95,1,0,0,1,0,0,0,1,0,0
0,0,0,0,31,1,0,0,1,1,1,1,1,0,79.2,2497.2,0,0,1,0,0,0,1,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.85,19.85,1,0,0,0,0,1,0,0,0,1
1,0,1,1,60,1,1,0,1,0,1,1,1,1,103.75,5969.95,1,0,0,1,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.35,45.35,1,0,0,0,0,0,1,1,0,0
1,0,1,1,47,1,1,0,1,0,0,1,0,0,87.2,4017.45,1,0,0,0,0,1,0,0,1,0
1,0,1,1,24,1,1,0,0,0,0,0,0,1,24.1,587.4,0,0,1,1,0,0,0,0,0,1
1,0,0,0,25,1,0,0,0,0,0,0,0,0,19.9,510.8,0,1,0,0,1,0,0,0,0,1
0,0,0,0,9,1,0,0,0,1,0,0,1,1,85.3,781.4,1,0,0,0,1,0,0,0,1,0
1,0,1,1,7,0,0,1,0,0,1,0,0,1,34.5,279.25,1,0,0,0,0,1,0,1,0,0
1,0,0,0,52,1,0,1,1,0,0,1,0,1,63.25,3342.45,0,0,1,0,1,0,0,1,0,0
0,0,1,0,68,1,1,1,1,1,1,1,1,0,118.6,7990.05,0,0,1,0,0,0,1,0,1,0
0,1,1,0,62,1,0,1,0,1,1,1,1,1,79.95,4819.75,0,0,1,0,1,0,0,1,0,0
0,1,1,1,11,1,1,0,0,1,0,0,0,1,78.1,864.85,1,0,0,0,1,0,0,0,1,0
0,0,0,0,32,1,1,0,1,0,0,0,0,1,54.2,1739.6,1,0,0,0,0,1,0,1,0,0
1,0,1,0,71,1,1,0,0,0,0,0,0,0,24.45,1730.65,0,0,1,1,0,0,0,0,0,1
1,1,0,0,39,1,1,0,1,0,0,0,1,0,90.7,3413.25,1,0,0,0,0,1,0,0,1,0
0,0,0,0,31,1,1,1,1,0,0,1,1,0,104.35,3205.6,1,0,0,0,0,1,0,0,1,0
0,0,1,1,62,1,0,1,0,1,0,0,0,0,54.75,3425.35,0,1,0,0,1,0,0,1,0,0
1,0,0,0,1,1,0,0,1,0,0,0,0,1,50.15,50.15,1,0,0,0,0,0,1,1,0,0
1,0,0,0,1,1,0,0,0,0,0,1,1,1,88.35,88.35,1,0,0,0,0,1,0,0,1,0
1,0,1,0,4,1,0,0,0,1,1,0,0,1,80.6,319.15,1,0,0,0,0,0,1,0,1,0
1,1,1,0,55,1,1,1,1,0,0,0,0,0,60.0,3316.1,0,1,0,0,1,0,0,1,0,0
1,0,1,0,1,1,0,1,0,1,0,0,0,0,55.7,55.7,1,0,0,0,0,0,1,1,0,0
0,1,1,0,42,1,1,0,0,0,0,1,1,1,95.05,3944.5,1,0,0,0,0,1,0,0,1,0
0,0,0,0,6,1,0,0,0,0,0,0,1,1,55.0,340.4,1,0,0,0,0,1,0,1,0,0
1,0,1,1,35,1,0,0,0,0,0,0,0,0,19.9,666,0,1,0,0,0,1,0,0,0,1
0,1,0,0,14,0,0,1,0,1,1,0,0,0,39.7,692.35,0,0,1,0,0,0,1,1,0,0
1,0,1,1,22,1,0,0,0,0,0,0,0,0,20.25,488.25,0,1,0,1,0,0,0,0,0,1
1,0,1,1,29,1,0,1,0,0,0,0,1,1,60.2,1834.15,1,0,0,0,0,0,1,1,0,0
1,0,1,1,12,1,1,0,0,0,0,0,0,1,24.0,269.65,0,0,1,1,0,0,0,0,0,1
1,0,1,0,28,1,0,1,1,0,1,0,0,0,60.9,1785.65,1,0,0,0,0,0,1,1,0,0
0,0,0,1,1,1,0,0,0,0,0,0,1,0,78.65,78.65,1,0,0,0,0,1,0,0,1,0
1,0,0,0,43,0,0,0,0,1,1,0,1,0,44.15,1931.3,0,1,0,0,0,1,0,1,0,0
1,0,1,1,56,1,1,1,1,0,1,0,1,1,75.85,4261.2,0,0,1,0,1,0,0,1,0,0
1,1,1,0,9,1,0,0,0,0,0,0,0,0,19.85,183.15,0,1,0,0,1,0,0,0,0,1
0,0,1,0,40,1,1,0,1,0,0,1,0,0,63.9,2635,0,1,0,1,0,0,0,1,0,0
0,0,1,1,31,1,0,0,0,0,0,0,0,1,19.55,658.95,1,0,0,0,0,0,1,0,0,1
0,0,1,0,59,1,0,0,0,0,0,0,0,0,20.35,1267,0,1,0,0,0,0,1,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,1,45.4,80.95,1,0,0,0,0,1,0,1,0,0
1,0,1,1,56,1,1,0,0,0,0,0,0,0,24.15,1402.25,0,0,1,1,0,0,0,0,0,1
1,0,0,0,20,1,0,0,0,0,0,1,0,0,78.8,1641.3,1,0,0,0,0,1,0,0,1,0
1,0,0,0,56,1,1,0,0,0,0,0,0,0,24.9,1334,0,1,0,0,0,1,0,0,0,1
1,0,1,1,64,1,0,0,0,0,0,0,0,1,19.7,1274.05,0,0,1,1,0,0,0,0,0,1
0,1,0,0,41,1,1,0,1,1,0,1,1,1,104.4,4133.95,1,0,0,0,0,1,0,0,1,0
1,0,0,0,2,1,0,0,0,0,0,0,1,1,80.95,171.15,1,0,0,0,0,1,0,0,1,0
0,0,0,0,44,1,0,0,1,1,0,1,0,1,88.15,3973.2,1,0,0,0,1,0,0,0,1,0
1,1,1,0,38,0,0,0,0,0,0,0,0,1,24.85,955.75,1,0,0,0,0,1,0,1,0,0
1,0,0,0,26,1,0,0,0,0,0,0,0,0,20.9,518.3,1,0,0,0,0,0,1,0,0,1
1,0,1,0,72,1,1,0,1,1,1,1,1,1,85.15,6316.2,0,0,1,1,0,0,0,1,0,0
0,0,0,0,13,0,0,0,1,0,0,0,0,1,31.05,347.25,1,0,0,0,0,1,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.85,45.85,1,0,0,0,0,0,1,1,0,0
1,0,1,1,72,1,1,1,1,1,1,0,1,0,103.95,7517.7,0,0,1,0,1,0,0,0,1,0
1,0,1,1,50,1,1,1,1,1,0,1,1,1,108.25,5431.4,0,1,0,0,0,1,0,0,1,0
0,0,0,0,2,0,0,0,1,0,0,1,1,0,51.4,96.8,1,0,0,0,0,1,0,1,0,0
1,0,0,0,27,1,0,1,0,0,0,0,0,0,50.35,1411.35,1,0,0,0,0,0,1,1,0,0
0,0,1,0,2,1,0,0,0,1,0,1,1,0,69.0,147.8,1,0,0,0,1,0,0,1,0,0
1,1,1,0,23,1,1,0,1,1,0,1,1,1,104.45,2184.85,1,0,0,0,0,1,0,0,1,0
1,0,1,1,32,1,0,1,1,0,0,0,1,1,90.8,3023.85,0,1,0,0,0,1,0,0,1,0
1,0,0,0,31,1,0,0,0,0,0,0,0,0,20.45,638.55,0,0,1,0,0,0,1,0,0,1
1,0,1,1,8,1,0,0,0,0,0,0,0,1,19.35,152.6,1,0,0,0,0,0,1,0,0,1
